symbol,hypothesis_id,session_date,timestamp,diagnostic,sweep_depth_ticks,scenario,equity_before_session,direction,actual_quantity
SPY,HYP-FCR-03,2023-08-01,2023-08-01T14:40:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,968.5927669800085,,
SPY,HYP-FCR-03,2023-08-03,2023-08-03T14:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,967.6102789800085,,
SPY,HYP-FCR-03,2023-09-05,2023-09-05T14:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,968.6674811000094,,
SPY,HYP-FCR-03,2023-09-07,2023-09-07T14:35:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,baseline,967.2275351000094,,
SPY,HYP-FCR-03,2023-10-11,2023-10-11T19:30:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,972.1594032600094,,
SPY,HYP-FCR-03,2023-11-20,2023-11-20T15:40:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,963.3952894600101,,
SPY,HYP-FCR-03,2023-11-27,2023-11-27T17:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,baseline,960.4701474600103,,
SPY,HYP-FCR-03,2023-11-27,2023-11-27T17:45:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,baseline,960.4701474600103,,
SPY,HYP-FCR-03,2023-11-27,2023-11-27T18:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.40000000000190994,baseline,960.4701474600103,,
SPY,HYP-FCR-03,2023-12-14,2023-12-14T16:45:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,baseline,954.5378849400104,,
SPY,HYP-FCR-03,2023-12-21,2023-12-21T15:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,953.5922139600104,,
SPY,HYP-FCR-03,2023-12-22,2023-12-22T17:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,952.5036639600106,,
SPY,HYP-FCR-03,2023-12-27,2023-12-27T15:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,951.5139879600107,,
SPY,HYP-FCR-03,2024-01-17,2024-01-17T15:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,948.4147003200111,,
SPY,HYP-FCR-03,2024-02-20,2024-02-20T15:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,939.2478426600113,,
SPY,HYP-FCR-03,2024-02-29,2024-02-29T19:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,baseline,935.2601452600115,,
SPY,HYP-FCR-03,2024-03-04,2024-03-04T20:50:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,935.8584172600115,,
SPY,HYP-FCR-03,2024-03-13,2024-03-13T14:05:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,baseline,939.1939947600116,,
SPY,HYP-FCR-03,2024-03-26,2024-03-26T14:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.009999999997489795,baseline,939.2317162600119,,
SPY,HYP-FCR-03,2024-04-04,2024-04-04T14:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,941.6398042900119,,
SPY,HYP-FCR-03,2024-04-24,2024-04-24T14:15:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,943.632941490012,,
SPY,HYP-FCR-03,2024-04-24,2024-04-24T14:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,943.632941490012,,
SPY,HYP-FCR-03,2024-04-30,2024-04-30T14:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.009999999997489795,baseline,945.860772500012,,
SPY,HYP-FCR-03,2024-05-06,2024-05-06T16:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,941.136340500012,,
SPY,HYP-FCR-03,2024-05-20,2024-05-20T14:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,937.2918589600123,,
SPY,HYP-FCR-03,2024-05-20,2024-05-20T14:15:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,937.2918589600123,,
SPY,HYP-FCR-03,2024-05-20,2024-05-20T15:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,937.2918589600123,,
SPY,HYP-FCR-03,2024-06-06,2024-06-06T15:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,baseline,940.7270188500122,,
SPY,HYP-FCR-03,2024-06-07,2024-06-07T14:10:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,940.8251153500122,,
SPY,HYP-FCR-03,2024-06-25,2024-06-25T14:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,939.3852226700126,,
SPY,HYP-FCR-03,2024-07-09,2024-07-09T14:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,938.4089827700128,,
SPY,HYP-FCR-03,2024-08-13,2024-08-13T14:55:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,934.0329479300132,,
SPY,HYP-FCR-03,2024-08-21,2024-08-21T15:05:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,933.2874255300133,,
SPY,HYP-FCR-03,2024-09-04,2024-09-04T14:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,baseline,933.9708096400132,,
SPY,HYP-FCR-03,2024-09-25,2024-09-25T14:10:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.19000000000914952,baseline,935.4900280100134,,
SPY,HYP-FCR-03,2024-10-17,2024-10-17T15:10:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,928.8940904500133,,
SPY,HYP-FCR-03,2024-10-18,2024-10-18T15:35:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,928.0274214600134,,
SPY,HYP-FCR-03,2024-12-02,2024-12-02T15:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,924.7584768200136,,
SPY,HYP-FCR-03,2024-12-04,2024-12-04T15:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,baseline,923.6621593000137,,
SPY,HYP-FCR-03,2024-12-17,2024-12-17T15:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.04000000000132786,baseline,920.8771240600139,,
SPY,HYP-FCR-03,2022-01-19,2022-01-19T17:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,990.5709160000004,,
SPY,HYP-FCR-03,2022-02-18,2022-02-18T15:15:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,1012.5305017600017,,
SPY,HYP-FCR-03,2022-04-12,2022-04-12T14:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,1031.014978440003,,
SPY,HYP-FCR-03,2022-04-14,2022-04-14T15:30:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,1028.130588440003,,
SPY,HYP-FCR-03,2022-04-25,2022-04-25T14:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,1032.603432440003,,
SPY,HYP-FCR-03,2022-05-09,2022-05-09T16:15:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,1030.2777246400033,,
SPY,HYP-FCR-03,2022-05-10,2022-05-10T18:05:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,1027.4168366400033,,
SPY,HYP-FCR-03,2022-06-17,2022-06-17T15:35:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,1015.6779743600044,,
SPY,HYP-FCR-03,2022-07-19,2022-07-19T14:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,1011.2152654800053,,
SPY,HYP-FCR-03,2022-08-08,2022-08-08T14:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,991.4301000800062,,
SPY,HYP-FCR-03,2022-08-11,2022-08-11T16:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,990.6455401600064,,
SPY,HYP-FCR-03,2022-09-16,2022-09-16T15:15:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,971.149273160007,,
SPY,HYP-FCR-03,2022-09-23,2022-09-23T14:45:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,960.4179772000075,,
SPY,HYP-FCR-03,2022-11-02,2022-11-02T15:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.5000000000052296,stress,981.3479048400093,,
SPY,HYP-FCR-03,2022-11-16,2022-11-16T17:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.9100000000046293,stress,982.30864104001,,
SPY,HYP-FCR-03,2022-11-25,2022-11-25T16:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,971.3361547600106,,
SPY,HYP-FCR-03,2022-12-05,2022-12-05T15:45:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,966.382026760011,,
SPY,HYP-FCR-03,2023-01-10,2023-01-10T15:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,954.3228687600119,,
SPY,HYP-FCR-03,2023-01-19,2023-01-19T17:15:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.9599999999977626,stress,950.5226087600122,,
SPY,HYP-FCR-03,2023-02-10,2023-02-10T16:30:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,958.8362012400128,,
SPY,HYP-FCR-03,2023-02-22,2023-02-22T17:15:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.8000000000038199,stress,955.0751832400128,,
SPY,HYP-FCR-03,2023-02-24,2023-02-24T15:10:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,951.374587240013,,
SPY,HYP-FCR-03,2023-04-06,2023-04-06T15:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,951.587026840015,,
SPY,HYP-FCR-03,2023-04-24,2023-04-24T14:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.6399999999985084,stress,945.5181263200155,,
SPY,HYP-FCR-03,2023-04-24,2023-04-24T17:50:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,945.5181263200155,,
SPY,HYP-FCR-03,2023-05-11,2023-05-11T14:30:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,930.8737503200166,,
SPY,HYP-FCR-03,2023-05-19,2023-05-19T14:35:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,929.3165723200168,,
SPY,HYP-FCR-03,2023-06-01,2023-06-01T14:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.4700000000013915,stress,921.1438863200174,,
SPY,HYP-FCR-03,2023-06-09,2023-06-09T15:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,924.0024222800174,,
SPY,HYP-FCR-03,2023-06-14,2023-06-14T17:10:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,924.5444982800177,,
SPY,HYP-FCR-03,2023-07-03,2023-07-03T14:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,916.8374988000182,,
SPY,HYP-FCR-03,2023-07-03,2023-07-03T15:20:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,916.8374988000182,,
SPY,HYP-FCR-03,2023-07-13,2023-07-13T15:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,921.8448158400187,,
SPY,HYP-FCR-03,2023-07-31,2023-07-31T16:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,918.4336819600192,,
SPY,HYP-FCR-03,2023-08-01,2023-08-01T14:40:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,917.1283739600192,,
SPY,HYP-FCR-03,2023-08-03,2023-08-03T14:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,915.9233979600193,,
SPY,HYP-FCR-03,2023-09-05,2023-09-05T14:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,914.3590022000208,,
SPY,HYP-FCR-03,2023-09-07,2023-09-07T14:35:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,912.6991102000209,,
SPY,HYP-FCR-03,2023-10-11,2023-10-11T19:30:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,913.7660465200215,,
SPY,HYP-FCR-03,2023-11-20,2023-11-20T15:40:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,901.3958189200227,,
SPY,HYP-FCR-03,2023-11-27,2023-11-27T17:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,899.6006769200229,,
SPY,HYP-FCR-03,2023-11-27,2023-11-27T17:45:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,899.6006769200229,,
SPY,HYP-FCR-03,2023-11-27,2023-11-27T18:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.40000000000190994,stress,899.6006769200229,,
SPY,HYP-FCR-03,2023-12-14,2023-12-14T16:45:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,895.6310144000232,,
SPY,HYP-FCR-03,2023-12-21,2023-12-21T15:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,894.7008434200233,,
SPY,HYP-FCR-03,2023-12-22,2023-12-22T17:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,894.0422934200234,,
SPY,HYP-FCR-03,2023-12-27,2023-12-27T15:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,893.4326174200235,,
SPY,HYP-FCR-03,2024-01-17,2024-01-17T15:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,891.318651840024,,
SPY,HYP-FCR-03,2024-02-20,2024-02-20T15:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,880.489868520025,,
SPY,HYP-FCR-03,2024-02-29,2024-02-29T19:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,875.9004737200252,,
SPY,HYP-FCR-03,2024-03-04,2024-03-04T20:50:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,876.3770177200252,,
SPY,HYP-FCR-03,2024-03-13,2024-03-13T14:05:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,879.2231727200253,,
SPY,HYP-FCR-03,2024-03-26,2024-03-26T14:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.009999999997489795,stress,878.2736157200258,,
SPY,HYP-FCR-03,2024-04-04,2024-04-04T14:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,880.3094917800257,,
SPY,HYP-FCR-03,2024-04-24,2024-04-24T14:15:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,881.447766180026,,
SPY,HYP-FCR-03,2024-04-24,2024-04-24T14:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,881.447766180026,,
SPY,HYP-FCR-03,2024-04-30,2024-04-30T14:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.009999999997489795,stress,883.433528200026,,
SPY,HYP-FCR-03,2024-05-06,2024-05-06T16:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,878.2246642000262,,
SPY,HYP-FCR-03,2024-05-20,2024-05-20T14:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,873.5103011200266,,
SPY,HYP-FCR-03,2024-05-20,2024-05-20T14:15:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,873.5103011200266,,
SPY,HYP-FCR-03,2024-05-20,2024-05-20T15:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,873.5103011200266,,
SPY,HYP-FCR-03,2024-06-06,2024-06-06T15:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,875.6891209000269,,
SPY,HYP-FCR-03,2024-06-07,2024-06-07T14:10:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,875.660313900027,,
SPY,HYP-FCR-03,2024-06-25,2024-06-25T14:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,873.3179285400277,,
SPY,HYP-FCR-03,2024-07-09,2024-07-09T14:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,871.436448740028,,
SPY,HYP-FCR-03,2024-08-13,2024-08-13T14:55:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,865.5139790600285,,
SPY,HYP-FCR-03,2024-08-21,2024-08-21T15:05:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,864.2469342600285,,
SPY,HYP-FCR-03,2024-09-04,2024-09-04T14:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,stress,864.4026024800285,,
SPY,HYP-FCR-03,2024-09-25,2024-09-25T14:10:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.19000000000914952,stress,864.0769392200292,,
SPY,HYP-FCR-03,2024-10-17,2024-10-17T15:10:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,856.0006641000293,,
SPY,HYP-FCR-03,2024-10-18,2024-10-18T15:35:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,854.9972261200294,,
SPY,HYP-FCR-03,2024-12-02,2024-12-02T15:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,849.80593684003,,
SPY,HYP-FCR-03,2024-12-04,2024-12-04T15:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,stress,848.4283018000301,,
SPY,HYP-FCR-03,2024-12-17,2024-12-17T15:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.04000000000132786,stress,844.7956313200305,,
SPY,HYP-FCR-03,2022-01-19,2022-01-19T17:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,988.9863740000008,,
SPY,HYP-FCR-03,2022-02-18,2022-02-18T15:15:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,1007.0235526400025,,
SPY,HYP-FCR-03,2022-04-12,2022-04-12T14:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,1020.8619676600046,,
SPY,HYP-FCR-03,2022-04-14,2022-04-14T15:30:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,1017.7603826600047,,
SPY,HYP-FCR-03,2022-04-25,2022-04-25T14:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,1021.7996486600048,,
SPY,HYP-FCR-03,2022-05-09,2022-05-09T16:15:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,1018.2305869600054,,
SPY,HYP-FCR-03,2022-05-10,2022-05-10T18:05:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,severe,1015.2692549600055,,
SPY,HYP-FCR-03,2022-06-17,2022-06-17T15:35:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,999.8546615400073,,
SPY,HYP-FCR-03,2022-07-19,2022-07-19T14:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,992.7995982200086,,
SPY,HYP-FCR-03,2022-08-08,2022-08-08T14:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,970.7953501200101,,
SPY,HYP-FCR-03,2022-08-11,2022-08-11T16:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,969.5987102400104,,
SPY,HYP-FCR-03,2022-09-16,2022-09-16T15:15:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,947.0384097400118,,
SPY,HYP-FCR-03,2022-09-23,2022-09-23T14:45:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,935.3413658000126,,
SPY,HYP-FCR-03,2022-11-02,2022-11-02T15:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.5000000000052296,severe,950.3067762600148,,
SPY,HYP-FCR-03,2022-11-16,2022-11-16T17:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.9100000000046293,severe,949.3283805600161,,
SPY,HYP-FCR-03,2022-11-25,2022-11-25T16:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,937.3639511400168,,
SPY,HYP-FCR-03,2022-12-05,2022-12-05T15:45:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,931.8127591400172,,
SPY,HYP-FCR-03,2023-01-10,2023-01-10T15:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,severe,917.4190221400185,,
SPY,HYP-FCR-03,2023-01-19,2023-01-19T17:15:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.9599999999977626,severe,912.8286321400187,,
SPY,HYP-FCR-03,2023-02-10,2023-02-10T16:30:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,918.8200208600196,,
SPY,HYP-FCR-03,2023-02-22,2023-02-22T17:15:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.8000000000038199,severe,914.1434938600198,,
SPY,HYP-FCR-03,2023-02-24,2023-02-24T15:10:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,910.04259986002,,
SPY,HYP-FCR-03,2023-04-06,2023-04-06T15:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,906.0802592600227,,
SPY,HYP-FCR-03,2023-04-24,2023-04-24T14:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.6399999999985084,severe,898.7856084800234,,
SPY,HYP-FCR-03,2023-04-24,2023-04-24T17:50:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,898.7856084800234,,
SPY,HYP-FCR-03,2023-05-11,2023-05-11T14:30:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,882.0990444800249,,
SPY,HYP-FCR-03,2023-05-19,2023-05-19T14:35:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,879.9282774800251,,
SPY,HYP-FCR-03,2023-06-01,2023-06-01T14:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.4700000000013915,severe,870.7242484800256,,
SPY,HYP-FCR-03,2023-06-09,2023-06-09T15:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,873.3719524200257,,
SPY,HYP-FCR-03,2023-06-14,2023-06-14T17:10:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,873.2750664200262,,
SPY,HYP-FCR-03,2023-07-03,2023-07-03T14:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,866.9438459500271,,
SPY,HYP-FCR-03,2023-07-03,2023-07-03T15:20:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,severe,866.9438459500271,,
SPY,HYP-FCR-03,2023-07-13,2023-07-13T15:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,868.7980337300273,,
SPY,HYP-FCR-03,2023-07-31,2023-07-31T16:55:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,866.3170333200278,,
SPY,HYP-FCR-03,2023-08-01,2023-08-01T14:40:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,865.5530523200279,,
SPY,HYP-FCR-03,2023-08-03,2023-08-03T14:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,864.8393203200279,,
SPY,HYP-FCR-03,2023-09-05,2023-09-05T14:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,862.7463235000287,,
SPY,HYP-FCR-03,2023-09-07,2023-09-07T14:35:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,severe,861.8064045000287,,
SPY,HYP-FCR-03,2023-10-11,2023-10-11T19:30:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,863.0506682000296,,
SPY,HYP-FCR-03,2023-11-20,2023-11-20T15:40:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,850.4481393000309,,
SPY,HYP-FCR-03,2023-11-27,2023-11-27T17:05:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,severe,848.3204263000312,,
SPY,HYP-FCR-03,2023-11-27,2023-11-27T17:45:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,severe,848.3204263000312,,
SPY,HYP-FCR-03,2023-11-27,2023-11-27T18:25:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.40000000000190994,severe,848.3204263000312,,
SPY,HYP-FCR-03,2023-12-14,2023-12-14T16:45:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,severe,843.3472325200318,,
SPY,HYP-FCR-03,2023-12-21,2023-12-21T15:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,841.959726050032,,
SPY,HYP-FCR-03,2023-12-22,2023-12-22T17:25:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,841.1869010500321,,
SPY,HYP-FCR-03,2023-12-27,2023-12-27T15:00:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,840.4623870500322,,
SPY,HYP-FCR-03,2024-01-17,2024-01-17T15:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,837.201988680033,,
SPY,HYP-FCR-03,2024-02-20,2024-02-20T15:00:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,824.016913700034,,
SPY,HYP-FCR-03,2024-02-29,2024-02-29T19:20:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,severe,818.8258215000343,,
SPY,HYP-FCR-03,2024-03-04,2024-03-04T20:50:00+00:00,high_exact_or_subtick_touch_rejected_by_strict_sweep,0.0,severe,819.1806375000342,,
SPY,HYP-FCR-03,2024-03-13,2024-03-13T14:05:00+00:00,low_exact_or_subtick_touch_rejected_by_strict_sweep,0.49999999999954525,severe,821.5373700000345,,
